Price,Address,Beds,Baths,Footage,Type
"€625,000","8 Wendell Avenue, Portmarnock, Co. Dublin",4 Bed,2 Bath,137 m²,Semi-D
"€450,000","2 Dunbo Cottages, Howth, Co. Dublin",3 Bed,2 Bath,78 m²,Terrace
"€450,000","123 Drimnagh Road, Walkinstown, Dublin 12",3 Bed,1 Bath,N/A,End of Terrace
"€1,695,000","5 Knocknacree Park Dalkey, Dalkey, Co. Dublin",5 Bed,4 Bath,235 m²,Semi-D
"€225,000","421 Cushlawn Park, Tallaght, Tallaght, Dublin 24",3 Bed,1 Bath,79 m²,Terrace
"€365,000","Apartment 259, Asgard, Custom House Harbour Apartments, Dublin 1",2 Bed,1 Bath,67 m²,Apartment
"€575,000","15 Knocklyon Green, Knocklyon, Dublin 16",3 Bed,2 Bath,117 m²,Semi-D
"€295,000","39 Mellowes Park, Finglas West, Finglas, Dublin 11",3 Bed,2 Bath,N/A,Terrace
"€195,000","3 Newtown Court, Eaton Brae, Rathgar, Dublin 14",1 Bed,N/A,25 m²,Apartment
"€475,000","Tilia, Tilia, Kiltipper Road, Tallaght, Dublin 24",3 Bed,1 Bath,103 m²,Bungalow
"€450,000","36 Summer Street North, North Circular Road, Dublin 1",3 Bed,1 Bath,146 m²,Terrace
"€425,000","11 Cadogan Road, Fairview, Dublin 3",4 Bed,2 Bath,107 m²,End of Terrace
"€295,000","38 Lanesborough Avenue, Saint Margaret's Road, Finglas, Dublin 11",3 Bed,2 Bath,N/A,Terrace
"€385,000","2 Portside Court, East Wall, East Wall, Dublin 3",3 Bed,1 Bath,N/A,Terrace
"€295,000","65 Rafters Road, Drimnagh, Drimnagh, Dublin 12",2 Bed,1 Bath,72 m²,Terrace
"€1,800,000","St Josephs, 10 Belgrove Road, Clontarf, Dublin 3",5 Bed,2 Bath,198 m²,Bungalow
"€495,000","10 Saint Patrick's Park, Stepaside, Dublin 18",3 Bed,1 Bath,93 m²,Terrace
"€579,950","29 Eden Court, Grange Road, Rathfarnham, Dublin 14",4 Bed,3 Bath,120 m²,Semi-D
"€550,000","27 Llewellyn Way, Rathfarnham, Rathfarnham, Dublin 14",4 Bed,2 Bath,102 m²,Semi-D
"€795,000","Liwara, Shanganagh Road, Killiney, Co. Dublin",4 Bed,3 Bath,150 m²,Detached
"€320,000","2 Barnwell Place, Hansfield, Clonsilla, Dublin 15",2 Bed,3 Bath,97 m²,Semi-D
"€725,000","102 Sandyford Downs, Sandyford, Sandyford, Dublin 18",4 Bed,2 Bath,138 m²,Semi-D
"€445,000","85 HAZELBURY GREEN VASTAHEANY, Clonee, Dublin 15",4 Bed,3 Bath,150 m²,Semi-D
"€335,000","Apartment 227, The Camden, Charlotte Quay Dock, Dublin 4",1 Bed,1 Bath,46 m²,Apartment
"€945,000","60 St Alban's Park, Sandymount, Dublin 4",3 Bed,2 Bath,125 m²,Semi-D
"€350,000","26 Landsdowne Valley Park, Drimnagh, Dublin 12",3 Bed,1 Bath,83 m²,Terrace
"€1,250,000","61 Taney Rise Dundrum Dublin 14, Dundrum, Dublin 14",5 Bed,4 Bath,204 m²,Detached
"€3,750,000","Brentwood, Sydenham Road, Dundrum, Dublin 14",6 Bed,8 Bath,N/A,Detached
"€220,000","14 The Landey, Santry, Dublin 9",2 Bed,2 Bath,60 m²,Apartment
"€375,000","9 Coolmine Cottages, Mulhuddart, Dublin 15",3 Bed,1 Bath,80 m²,Semi-D
"€400,000","16 Kiltipper Drive, Aylesbury, Aylesbury, Dublin 24",3 Bed,2 Bath,107 m²,Semi-D
"€375,000","26 Sullivan Street, Stoneybatter, Dublin 7",2 Bed,1 Bath,65 m²,End of Terrace
"€349,950","43 Balfe Avenue, Walkinstown, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€875,000","13 Longwood, Wynnsward Park, Clonskeagh, Dublin 14",4 Bed,3 Bath,190 m²,End of Terrace
"€425,000","Apartment 28, Pakenham House, Spencer Dock, Dublin 1",2 Bed,2 Bath,81 m²,Apartment
"€395,000","3 Windele Road, Drumcondra, Drumcondra, Dublin 9",2 Bed,1 Bath,75 m²,End of Terrace
"€395,000","57 Shanliss Road, Santry, Dublin 9",3 Bed,2 Bath,88 m²,Semi-D
"€349,950","242 Saint James's Road, Greenhills, Dublin 12",3 Bed,1 Bath,N/A,End of Terrace
"€425,000","Balcunnin, Skerries, Co. Dublin",4 Bed,2 Bath,N/A,Detached
"€345,000","40 Cedar Avenue, Ridgewood, Swords, Co. Dublin",3 Bed,3 Bath,N/A,Terrace
"€360,000","4 Drynam Walk, Drynam Hall, Kinsealy, Co. Dublin",3 Bed,3 Bath,111 m²,End of Terrace
"€275,000","37 Myrtle House, The Coast, Baldoyle, Dublin 13",2 Bed,2 Bath,64 m²,Apartment
"€485,000","2 Harcourt Mews Harcourt Terrace Dublin 2, Dublin 2",2 Bed,1 Bath,94 m²,Semi-D
"€645,000","17 Newlands Road, Clondalkin, Clondalkin, Dublin 22",4 Bed,2 Bath,150 m²,Detached
"€450,000","63 Castaheany, Clonee, Dublin 15",4 Bed,3 Bath,129 m²,Semi-D
"€280,000","20 Finglaswood Road, Finglas, Finglas, Dublin 11",3 Bed,1 Bath,96 m²,Terrace
"€695,000","13 Tivoli Avenue, Harold's Cross, Dublin 6W",3 Bed,1 Bath,106 m²,Semi-D
"€320,000","8 Glin Park, Coolock, Coolock, Dublin 17",3 Bed,1 Bath,N/A,Terrace
"€425,000","10 Walkinstown Road, Walkinstown, Dublin 12",3 Bed,2 Bath,102 m²,Terrace
"€825,000","25 Mulgrave Street, Dun Laoghaire, Co. Dublin",7 Bed,3 Bath,239 m²,End of Terrace
"€650,000","49 George's Street Lower, Dun Laoghaire, Co. Dublin",4 Bed,1 Bath,146 m²,Terrace
"€450,000","164 The George, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",2 Bed,1 Bath,59 m²,Apartment
"€475,000","8 Saint Peter's Road, Walkinstown, Walkinstown, Dublin 12",3 Bed,2 Bath,108 m²,End of Terrace
"€385,000","35 Clonliffe Gardens, Drumcondra, Dublin 3",3 Bed,1 Bath,88 m²,End of Terrace
"€450,000","77 Forest Drive, Kingswood, Dublin 24",4 Bed,3 Bath,132 m²,Semi-D
"€585,000","3 Richmond Lane, Off Richmond Hill, Rathmines, Dublin 6",3 Bed,3 Bath,93 m²,Terrace
"€229,000","18 Willan's Way, Ongar Village, Ongar, Dublin 15",2 Bed,2 Bath,80 m²,Apartment
"€490,000","17 Brookdene, Killiney, Co. Dublin",3 Bed,1 Bath,88 m²,Semi-D
"€535,000","143 Old Finglas Road, Glasnevin, Dublin 11",3 Bed,2 Bath,N/A,Semi-D
"€299,000","53 Castle Park, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Terrace
"€695,000","1 Dargle Drive Marley Grange Rathfarnham Dublin 16, Rathfarnham, Dublin 16",4 Bed,2 Bath,125 m²,Semi-D
"€495,000","4 Hunters Avenue, Hunterswood, Ballycullen, Dublin 24",4 Bed,3 Bath,170 m²,Semi-D
"€249,000","15 Moycullen Road, Ballyfermot, Ballyfermot, Dublin 10",3 Bed,1 Bath,72 m²,Terrace
"€395,000","24 Synnott Row, Phibsborough, Dublin 7",3 Bed,1 Bath,70 m²,End of Terrace
"€550,000","69A Glasnevin Park, Glasnevin, Dublin 11",3 Bed,3 Bath,104 m²,Detached
"€390,000","24 Saint Brigid's Road, Clondalkin, Clondalkin, Dublin 22",3 Bed,2 Bath,118 m²,Semi-D
"€325,000","121 Cromcastle Road, Coolock, Kilmore, Dublin 5",4 Bed,2 Bath,91 m²,Terrace
"€485,000","68 Oliver Plunkett Road, Dun Laoghaire, Co. Dublin",3 Bed,2 Bath,87 m²,Semi-D
"€325,000","29 Innisfallen Parade, North Circular Road, Phibsborough, Dublin 7",2 Bed,1 Bath,N/A,Terrace
"€475,000","71 Kinvara Road, Navan Road, Dublin 7",3 Bed,1 Bath,95 m²,Terrace
"€254,950","112 Finglas Road, Finglas, Dublin 11",3 Bed,2 Bath,N/A,End of Terrace
"€275,000","36 Saint John's Crescent, Clondalkin, Dublin 22",3 Bed,1 Bath,73 m²,End of Terrace
"€349,950","66 Slievenamon Road, Drimnagh, Dublin 12",2 Bed,2 Bath,N/A,Terrace
"€250,000","66 The Eden, Prospect Hill, Finglas, Dublin 11",2 Bed,2 Bath,88 m²,Apartment
"€500,000","3 Gerardstown, Ballyboughal, Co. Dublin",2 Bed,1 Bath,71 m²,Bungalow
"€249,950","57 Cashel Avenue, Crumlin, Dublin 12",2 Bed,1 Bath,N/A,Terrace
"€425,000","11 Charnwood Dale, Clonsilla, Clonsilla, Dublin 15",4 Bed,3 Bath,139 m²,Semi-D
"€365,000","16 Castlechurch Park, Newcastle, Co. Dublin",3 Bed,3 Bath,117 m²,Terrace
"€625,000","Littlefields, Swords, Co. Dublin",4 Bed,2 Bath,177 m²,Detached
"€3,000,000","4 Raglan Road, Ballsbridge, Ballsbridge, Dublin 4",4 Bed,4 Bath,261 m²,Semi-D
"€750,000","28 Windsor Terrace, Portobello, Dublin 8",3 Bed,2 Bath,120 m²,Terrace
"€289,950","Apartment 18, Ridgewood Grove, Swords, Co. Dublin",3 Bed,2 Bath,96 m²,Apartment
"€385,000","96 Tonlegee Road, Raheny, Edenmore, Dublin 5",3 Bed,1 Bath,95 m²,Semi-D
"€625,000","344 South Circular Road, Dolphin's Barn, Dublin 8",4 Bed,3 Bath,204 m²,End of Terrace
"€285,000","23 Chapel Avenue, Balbriggan, Co. Dublin",4 Bed,2 Bath,102 m²,Semi-D
"€250,000","Apartment 7, Windmill Lodge, Windmill Road, Dublin 12",2 Bed,2 Bath,N/A,Apartment
"€350,000","22 The William Bligh, The Gasworks, South Lotts Road, Ringsend, Dublin 4",1 Bed,1 Bath,54 m²,Apartment
"€380,000","16 Strangford Road East, East Wall, East Wall, Dublin 3",3 Bed,1 Bath,75 m²,Terrace
"€475,000","7 The Mews, Robswall, Malahide, Co. Dublin",2 Bed,3 Bath,84 m²,Terrace
"€265,000","Apartment 44, The Willow, Parkview, Stepaside, Dublin 18",1 Bed,1 Bath,53 m²,Apartment
"€1,795,000","Fairfield Villa, Fairfield Villa, 20 Fairfield Park, D06YH51, Rathgar, Dublin 6",5 Bed,5 Bath,315 m²,Semi-D
"€350,000","102 Springdale Road, Raheny, Dublin 5",3 Bed,1 Bath,94 m²,Terrace
"€1,525,000","9 Homeleigh, Castleknock, Dublin 15",5 Bed,5 Bath,280 m²,Detached
"€259,000","102 The Watermill, Bettyglen, Watermill Road, Raheny, Dublin 5",1 Bed,1 Bath,43 m²,Apartment
"€240,000","10 Golden Ridge Lodge, Rush, Co. Dublin",2 Bed,2 Bath,80 m²,Duplex
"€395,000","32 Whitechurch View, Rathfarnham, Dublin 16",3 Bed,1 Bath,80 m²,Terrace
"€255,000","17 Churchwell Rise, Belmayne, Balgriffin, Dublin 13",2 Bed,2 Bath,66 m²,Apartment
"€318,000","29 Bunratty Road, Coolock, Coolock, Dublin 17",3 Bed,1 Bath,80 m²,End of Terrace
"€315,000","26 Westbrook Close, Balbriggan, Co. Dublin",3 Bed,2 Bath,99 m²,Detached
"€259,950","73 Red Arches Avenue, The Coast, Baldoyle, Dublin 13",2 Bed,2 Bath,82 m²,Duplex
"€285,000","Apartment 105, The Gallery, Donabate, Co. Dublin",2 Bed,2 Bath,77 m²,Apartment
"€214,950","Apartment 1, Mayeston Square, Finglas, Dublin 11",2 Bed,2 Bath,N/A,Apartment
"€475,000","13 Stella Avenue, Glasnevin, Glasnevin, Dublin 9",3 Bed,N/A,70 m²,Terrace
"€425,000","1 St Davids Terrace, Blackhorse Avenue, North Circular Road, Dublin 7",4 Bed,3 Bath,118 m²,Duplex
"€365,000","156 The Oval, Tullyvale, Cabinteely, Dublin 18",3 Bed,2 Bath,88 m²,Apartment
"€325,000","16 Belville Court, Johnstown Road, Cabinteely, Dublin 18",1 Bed,1 Bath,47 m²,Apartment
"€350,000","90 Drumfinn Road, Ballyfermot, Ballyfermot, Dublin 10",2 Bed,1 Bath,60 m²,End of Terrace
"€215,000","Apartment 4, Green View, Blanchardstown, Dublin 15",2 Bed,2 Bath,63 m²,Apartment
"€225,000","Apt. 18 Russell House (1 x Secure Parking Space), 33 Mountjoy Square, Dublin 1",1 Bed,1 Bath,N/A,Apartment
"€394,950","30 Glasanaon Road, Glasnevin, Dublin 11",3 Bed,2 Bath,N/A,End of Terrace
"€375,000","Apartment 3, Block C, Dublin 7",2 Bed,2 Bath,67 m²,Apartment
"€1,400,000","102 Upper Leeson Street, Donnybrook, Dublin 4",3 Bed,4 Bath,237 m²,Townhouse
"€420,000","Roselawn, 14 Tibradden Grove, Walkinstown, Dublin 12",3 Bed,1 Bath,N/A,End of Terrace
"€245,000","56 Applewood Main Street, Applewood, Swords, Co. Dublin",2 Bed,1 Bath,76 m²,Duplex
"€225,000","44 The Court, Dalcassian Downs, Glasnevin, Dublin 11",1 Bed,1 Bath,29 m²,Apartment
"€1,850,000","Innisfallen Dublin Road Malahide, Malahide, Co. Dublin",5 Bed,4 Bath,325 m²,Detached
"€3,800,000","Apartment 614, The Cubes 2, Beacon South Quarter, Sandyford, Dublin 18",24 Bed,16 Bath,1097 m²,Apartment
"€260,000","28 Stationcourt View, Clonsilla, Dublin 15",2 Bed,2 Bath,61 m²,Apartment
"€335,000","16 McKee Road, Finglas East, Finglas, Dublin 11",3 Bed,1 Bath,92 m²,Terrace
"€695,000","49 Charleville Close, Rathmines, Dublin 6",2 Bed,N/A,88 m²,Townhouse
"€395,000","10 Castlegrange Dale, Castaheany, Clonee, Dublin 15",4 Bed,4 Bath,131 m²,Terrace
"€495,000","330 Nutgrove Avenue Churchtown Dublin 14, Churchtown, Dublin 14",3 Bed,1 Bath,89 m²,Terrace
"€825,000","47 Leopardstown Gardens, Blackrock, Co. Dublin",5 Bed,2 Bath,160 m²,Semi-D
"€525,000","22 Carriglea Downs, Firhouse, Firhouse, Dublin 24",3 Bed,2 Bath,115 m²,Detached
"€180,000","14 The Turnpike, Ballymun, Dublin 9",2 Bed,2 Bath,65 m²,Apartment
"€390,000","Apartment 231, Neptune House, Bellevue, Islandbridge, Dublin 8",2 Bed,2 Bath,N/A,Apartment
"€275,000","203 Castlecurragh Vale, Mulhuddart, Dublin 15",3 Bed,2 Bath,85 m²,Terrace
"€315,000","25 Liffey Court, Liffey Valley Park, Lucan, Co. Dublin",3 Bed,3 Bath,98 m²,Terrace
"€645,000","55 The Avenue Scholarstown Wood Rathfarnham Dublin 16, Rathfarnham, Dublin 16",4 Bed,3 Bath,145 m²,Semi-D
"€950,000","12 Heytesbury Street, Portobello, Dublin 8",5 Bed,7 Bath,254 m²,Terrace
"€2,500,000","Cambridge House, 15 Cambridge Road, Rathmines, Dublin 6",5 Bed,4 Bath,306 m²,Detached
"€325,000","45 Redwood, Hollystown, Hollystown, Dublin 15",4 Bed,2 Bath,122 m²,Terrace
"€274,950","2 Tolka Valley View, Finglas, Finglas, Dublin 11",3 Bed,2 Bath,N/A,Terrace
"€460,000","10 Seabank Court, Coast Road, Malahide, Co. Dublin",2 Bed,1 Bath,74 m²,Terrace
"€495,000","47A Inbhir Ide, Malahide, Co. Dublin",3 Bed,2 Bath,105 m²,Detached
"€289,000","Apartment 24, Ridgewood Grove, Swords, Co. Dublin",2 Bed,2 Bath,82 m²,Apartment
"€495,000","73 Carlingford Road, Drumcondra, Dublin 9",3 Bed,2 Bath,88 m²,Terrace
"€449,000","34 Belvedere Road, D01X6P2, Dublin 1",N/A,N/A,121 m²,Terrace
"€365,000","Apartment 301, The Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",2 Bed,2 Bath,75 m²,Apartment
"€495,000","49 Burnell Park Avenue, Castleknock, Dublin 15",3 Bed,1 Bath,82 m²,Semi-D
"€249,950","117 Erris Square, Blanchardstown, Dublin 15",2 Bed,1 Bath,N/A,Apartment
"€299,950","42 La Touche Drive, Bluebell, Bluebell, Dublin 12",3 Bed,1 Bath,N/A,Terrace
"€289,950","37 Smithfield Village, Smithfield, Dublin 7",2 Bed,1 Bath,N/A,Apartment
"€410,000","10 Temple Woods, Greenhills Road, D24, D24F9KD, Tallaght, Dublin 24",3 Bed,3 Bath,102 m²,Terrace
"€425,000","117 Mulvey Park, Dundrum, Dundrum, Dublin 14",3 Bed,1 Bath,78 m²,Terrace
"€315,000","7 Broombridge Road, Cabra West, Cabra, Dublin 7",2 Bed,2 Bath,71 m²,Terrace
"€175,000","Newtown, Delahasey, Balbriggan, Co. Dublin",N/A,N/A,N/A,Site
"€925,000","7 Serpentine Road, 7 & 7A Serpentine Road, Sandymount, Dublin 4",4 Bed,2 Bath,154 m²,Semi-D
"€449,950","5 Temple Manor Close, Greenhills, Dublin 12",3 Bed,2 Bath,N/A,Semi-D
"€429,950","68 St Mary's Park, Walkinstown, Dublin 12",3 Bed,1 Bath,104 m²,Terrace
"€775,000","53 Cedarmount Road, Mount Merrion, Co. Dublin",3 Bed,1 Bath,116 m²,Semi-D
"€895,000","9 Farmleigh Avenue, Blackrock, Co. Dublin",4 Bed,2 Bath,159 m²,Detached
"€375,000","58 Harty Place, Clanbrassil Street, Dublin 8",2 Bed,1 Bath,48 m²,Terrace
"€475,000","Apartment 14, Moland House, 10A Talbot Street, Dublin 1",3 Bed,2 Bath,103 m²,Apartment
"€695,000","93 Shandon Park, Phibsborough, Phibsborough, Dublin 7",3 Bed,2 Bath,84 m²,End of Terrace
"€280,000","1 The Manor, Royston, Kimmage, Dublin 12",2 Bed,1 Bath,55 m²,Apartment
"€650,000","7 Church Street, Howth, Dublin 13",2 Bed,2 Bath,109 m²,Terrace
"€290,000","The Tallow, Ashtown  Navan Road  D7., Ashtown, Dublin 7",2 Bed,2 Bath,80 m²,Apartment
"€275,000","19 Chapel Street, Balbriggan, Co. Dublin",4 Bed,2 Bath,128 m²,Terrace
"€420,000","59 Leinster Avenue, North Strand, Dublin 3",3 Bed,1 Bath,110 m²,Terrace
"€315,000","4 Waterside Way, Swords Road, Malahide, Co. Dublin",3 Bed,2 Bath,107 m²,Duplex
"€575,000","241A Pottery Road, Cabinteely, Dublin 18",3 Bed,3 Bath,168 m²,Semi-D
"€795,000","Penthouse 31, House 12, Linden Square, Blackrock, Co. Dublin",3 Bed,2 Bath,140 m²,Apartment
"€325,000","311 The Distillery Building, Drumcondra, Dublin 3",2 Bed,1 Bath,60 m²,Apartment
"€495,000","28 The Sapphire The Grange Blackrock, Blackrock, Co. Dublin",2 Bed,2 Bath,77 m²,Apartment
"€349,950","26 Forest Court, Rivervalley, Swords, Co. Dublin",3 Bed,2 Bath,N/A,Semi-D
"€449,950","14 Chapelwood View, Hollystown, Hollystown, Dublin 15",5 Bed,4 Bath,N/A,Semi-D
"€249,950","6 Seagrave Court, Finglas, Dublin 11",3 Bed,3 Bath,N/A,Duplex
"€625,000","42 Whitworth Road, Drumcondra, Drumcondra, Dublin 9",3 Bed,2 Bath,104 m²,End of Terrace
"€375,000","51 Glentow Road, Whitehall, Dublin 9",2 Bed,2 Bath,93 m²,Terrace
"€395,000","Augarten, 12 Shanowen Park, Santry, Dublin 9",3 Bed,1 Bath,99 m²,Semi-D
"€339,950","Apartment 48, The Cedar, Parkview, Stepaside, Dublin 18",2 Bed,2 Bath,94 m²,Apartment
"€395,000","18 Drynam Grove, Drynam Hall, Kinsealy, Co. Dublin",4 Bed,3 Bath,125 m²,Terrace
"€1,295,000","9a St John's Park, Monkstown, Co. Dublin",4 Bed,2 Bath,155 m²,Detached
"€745,000","98 Foxrock Park, Foxrock, Dublin 18",4 Bed,1 Bath,154 m²,Semi-D
"€345,000","174 Larkhill Road, Whitehall, Whitehall, Dublin 9",2 Bed,2 Bath,75 m²,Terrace
"€1,975,000","1 Cowper Road, Rathmines, Dublin 6",4 Bed,4 Bath,234 m²,End of Terrace
"€435,000","52 Saint Patrick's Villas, Ringsend, Dublin 4",2 Bed,1 Bath,58 m²,End of Terrace
"€985,000","White Gables, Bettyville, Ballyboughal, Co. Dublin",5 Bed,4 Bath,491 m²,Detached
"€374,950","4 Westway Rise, Blanchardstown, Dublin 15",7 Bed,4 Bath,N/A,Semi-D
"€249,950","98 Abberley Square, Tallaght, Dublin 24",2 Bed,2 Bath,N/A,Apartment
"€350,000","25 Dun Emer Place, Lusk, Co. Dublin",3 Bed,3 Bath,N/A,Semi-D
"€545,000","23 Sandyford Hall Grove, Sandyford, Sandyford, Dublin 18",3 Bed,1 Bath,98 m²,Semi-D
"€1,750,000","7 Eaton Place, Monkstown, Co. Dublin",4 Bed,4 Bath,229 m²,Terrace
"€240,000","58 Clifden Road, Ballyfermot, Ballyfermot, Dublin 10",3 Bed,1 Bath,72 m²,Terrace
"€895,000","50 Fosters Avenue, Mount Merrion, Co. Dublin",4 Bed,1 Bath,152 m²,Semi-D
"€255,000","Apartment 3, The Atrium, The Steelworks, Dublin 1",1 Bed,1 Bath,50 m²,Apartment
"€1,150,000","2 The Willows, Orwell Road, Rathgar, Dublin 6",4 Bed,3 Bath,163 m²,Detached
"€495,000","9 Brighton Avenue, Clontarf, Clontarf, Dublin 3",2 Bed,1 Bath,105 m²,Terrace
"€548,000","75 Idrone Park, Knocklyon, Dublin 16",4 Bed,2 Bath,118 m²,Semi-D
"€274,950","34 Ballentree Crescent, Tyrrelstown, Dublin 15",3 Bed,3 Bath,N/A,Terrace
"€319,950","27 Ely Drive, Oldcourt, Tallaght, Dublin 24",2 Bed,1 Bath,62 m²,Semi-D
"€249,950","8 Saint Killian's Park, Clondalkin, Clondalkin, Dublin 22",3 Bed,1 Bath,N/A,Semi-D
"€695,000","1 Library Crescent, Shankill, Shankill, Dublin 18",3 Bed,3 Bath,108 m²,Detached
"€439,500","64A Forest Avenue, Kingswood Heights, Kingswood, Dublin 24",4 Bed,3 Bath,155 m²,Detached
"€485,000","11 Saint Patrick's Cottages, Grange Road, Rathfarnham, Dublin 14",3 Bed,1 Bath,96 m²,Semi-D
"€695,000","18 Seafort Avenue, Sandymount, Sandymount, Dublin 4",2 Bed,1 Bath,112 m²,Terrace
"€1,150,000","39 Greenfield Road Mount Merrion, Mount Merrion, Co. Dublin",4 Bed,1 Bath,140 m²,Semi-D
"€560,000","Apartment 37, The Cedar, Parkview, Stepaside, Dublin 18",2 Bed,3 Bath,118 m²,Apartment
"€395,000","26 Carrigmore Downs, Citywest, Co. Dublin",4 Bed,3 Bath,110 m²,Semi-D
"€410,000","42 Latchford Green, Castaheany, Clonee, Dublin 15",4 Bed,4 Bath,130 m²,End of Terrace
"€595,000","99 The Oaks, Rockford Manor, Blackrock, Co. Dublin",2 Bed,2 Bath,125 m²,Apartment
"€750,000","`Somerville`, Balheary, Swords, Co. Dublin",4 Bed,4 Bath,N/A,Detached
"€820,000","3 Beechpark Orchard, Beechpark Avenue, Castleknock, Dublin 15",4 Bed,4 Bath,167 m²,Detached
"€295,000","Apartment 28, Glebe Hall, Rose Park, Dun Laoghaire, Co. Dublin",1 Bed,1 Bath,N/A,Apartment
"€1,575,000","141 Tritonville Road, Sandymount, Dublin 4",3 Bed,3 Bath,178 m²,Terrace
"€245,000","79 Bantry Square, Waterville, Blanchardstown, Dublin 15",2 Bed,1 Bath,74 m²,Apartment
"€595,000","20 Orchard Terrace, Grangegorman Upper, North Circular Road, Dublin 7",6 Bed,2 Bath,135 m²,Terrace
"€379,950","12 Hansfield, Clonee, Clonee, Dublin 15",3 Bed,3 Bath,N/A,Semi-D
"€250,000","Apartment 4, Island View Apartments, Howth, Dublin 13",1 Bed,1 Bath,52 m²,Apartment
"€350,000","2 Silvermount Cottages, Strawberry Beds, Co. Dublin",2 Bed,1 Bath,80 m²,Semi-D
"€285,000","11 Delhurst Terrace, Ongar Village, Ongar, Dublin 15",3 Bed,2 Bath,102 m²,End of Terrace
"€925,000","16 Prince Of Wales Terrace, Off Sandymount Avenue, Ballsbridge, Dublin 4",5 Bed,2 Bath,170 m²,Semi-D
"€295,000","72 Slade Castle Avenue, Slade Castle, Saggart, Co. Dublin",3 Bed,3 Bath,130 m²,Duplex
"€260,000","15 Slade Castle View, Slade Castle, Saggart, Co. Dublin",2 Bed,2 Bath,92 m²,Apartment
"€199,000","13 Donomore Crescent, Tallaght, Dublin 24",3 Bed,1 Bath,N/A,Terrace
"€405,000","11 Verville Court, Vernon Avenue, Clontarf, Dublin 3",2 Bed,2 Bath,68 m²,Apartment
"€249,950","33 Ballyneety Road, Ballyfermot, Ballyfermot, Dublin 10",2 Bed,1 Bath,N/A,End of Terrace
"€179,950","Apartment 4, Mayeston Square, Finglas, Dublin 11",1 Bed,1 Bath,N/A,Apartment
"€215,000","Apartment 20, Eaton Terrace, Rathcoole, Co. Dublin",2 Bed,2 Bath,72 m²,Apartment
"€350,000","54 Dun Emer Avenue, Lusk, Co. Dublin",3 Bed,3 Bath,130 m²,Semi-D
"€369,950","161 Malahide Road, Donnycarney, Dublin 3",2 Bed,2 Bath,N/A,End of Terrace
"€319,950","9 Cherryfield View, Hartstown, Clonsilla, Dublin 15",5 Bed,1 Bath,N/A,Semi-D
"€370,000","Apartment 18, Old City Sauls Court, Cows Lane, Temple Bar, Dublin 2",2 Bed,1 Bath,60 m²,Apartment
"€325,000","Apartment 11, House 5, Linden Court, Blackrock, Co. Dublin",1 Bed,1 Bath,50 m²,Apartment
"€1,150,000","The Moorings, Greenfield Road, Sutton, Dublin 13",5 Bed,3 Bath,196 m²,Detached
"€360,000","214 Neptune House, Bellevue Apartments, Islandbridge, Dublin 8",2 Bed,2 Bath,66 m²,Apartment
"€325,000","Apartment 12 Seafield Court Castle Avenue Clontarf, Clontarf, Dublin 3",2 Bed,1 Bath,59 m²,Apartment
"€249,950","109A Conquer Hill Road, Clontarf, Clontarf, Dublin 3",1 Bed,1 Bath,N/A,End of Terrace
"€635,000","4 Swan Place, Leeson Street Upper, Donnybrook, Dublin 4",2 Bed,2 Bath,101 m²,End of Terrace
"€3,750,000","25 Raglan Road, Ballsbridge, Dublin 4",5 Bed,4 Bath,404 m²,Terrace
"€275,000","35 Annesley Avenue, North Strand, Dublin 3",2 Bed,1 Bath,49 m²,Terrace
"€395,000","Apt. 131 Southmede Dundrum Dublin 16, Dundrum, Dublin 16",2 Bed,1 Bath,66 m²,Apartment
"€845,000","37 Leopardstown Avenue, Blackrock, Co. Dublin",4 Bed,1 Bath,133 m²,Semi-D
"€1,150,000","The Shackleton, Anglesea, Dun Laoghaire, Co. Dublin",2 Bed,2 Bath,168 m²,Duplex
"€625,000","19 Lansdowne Crescent, Lansdowne Park, Dublin 4",2 Bed,2 Bath,68 m²,End of Terrace
"€995,000","92 Lower Dodder Road Rathfarnham Dublin 14, Rathfarnham, Dublin 14",5 Bed,2 Bath,160 m²,Semi-D
